Facility ID,Facility Name,City/Town,State,Number of Completed Surveys,Survey Response Rate Percent,Year,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness,Rating Score,Recommendation,State Name,Region,Division
420009,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,SENECA,SC,883,18,2023,91,91,80,75,86,80,80,85,88,86,South Carolina,South,South Atlantic
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,HARTSVILLE,SC,294,13,2023,90,91,84,78,86,81,84,85,87,85,South Carolina,South,South Atlantic
420011,CANNON MEMORIAL HOSPITAL,PICKENS,SC,76,16,2023,94,92,90,79,88,79,89,89,89,86,South Carolina,South,South Atlantic
420015,PRISMA HEALTH BAPTIST EASLEY HOSPITAL,EASLEY,SC,437,16,2023,88,90,74,73,85,80,86,83,84,82,South Carolina,South,South Atlantic
420018,PRISMA HEALTH RICHLAND HOSPITAL,COLUMBIA,SC,1311,13,2023,89,90,80,72,82,79,82,80,86,85,South Carolina,South,South Atlantic
420019,MUSC HEALTH CHESTER MEDICAL CENTER,CHESTER,SC,97,16,2023,88,89,73,68,71,75,77,81,82,80,South Carolina,South,South Atlantic
420020,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,GEORGETOWN,SC,479,18,2023,88,91,77,74,88,79,81,84,81,79,South Carolina,South,South Atlantic
420023,ST FRANCIS-DOWNTOWN,GREENVILLE,SC,1426,23,2023,91,90,82,74,85,81,82,82,88,89,South Carolina,South,South Atlantic
420026,PROVIDENCE HEALTH,COLUMBIA,SC,1117,19,2023,90,90,79,73,84,79,83,84,85,84,South Carolina,South,South Atlantic
420027,ANMED HEALTH,ANDERSON,SC,532,18,2023,91,91,81,77,86,80,85,84,85,84,South Carolina,South,South Atlantic
420030,COLLETON MEDICAL CENTER,WALTERBORO,SC,261,14,2023,90,92,82,75,84,79,88,84,86,81,South Carolina,South,South Atlantic
420033,PRISMA HEALTH GREER MEMORIAL HOSPITAL,SPARTANBURG,SC,656,17,2023,92,93,84,75,91,82,84,83,89,90,South Carolina,South,South Atlantic
420036,MUSC HEALTH LANCASTER MEDICAL CENTER,LANCASTER,SC,431,15,2023,89,87,80,71,82,78,73,76,82,78,South Carolina,South,South Atlantic
420037,PRISMA HEALTH HILLCREST HOSPITAL,SIMPSONVILLE,SC,393,18,2023,91,91,81,72,88,81,76,81,88,86,South Carolina,South,South Atlantic
420038,PRISMA HEALTH LAURENS COUNTY HOSPITAL,CLINTON,SC,217,11,2023,93,93,84,77,90,82,84,85,90,87,South Carolina,South,South Atlantic
420043,CHEROKEE MEDICAL CENTER,GAFFNEY,SC,93,19,2023,92,92,86,79,83,79,80,85,87,84,South Carolina,South,South Atlantic
420048,KERSHAWHEALTH,CAMDEN,SC,433,17,2023,90,91,81,76,89,80,80,86,84,82,South Carolina,South,South Atlantic
420049,CONWAY MEDICAL CENTER,CONWAY,SC,619,20,2023,91,92,81,76,85,81,88,81,88,88,South Carolina,South,South Atlantic
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,FLORENCE,SC,854,17,2023,89,90,80,75,84,79,82,82,88,89,South Carolina,South,South Atlantic
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,NEWBERRY,SC,358,30,2023,94,94,88,80,91,85,91,87,92,92,South Carolina,South,South Atlantic
420055,MUSC HEALTH MARION MEDICAL CENTER,MULLINS,SC,150,15,2023,89,93,81,79,85,80,84,83,83,80,South Carolina,South,South Atlantic
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,CHARLESTON,SC,993,19,2023,92,92,87,78,86,83,85,81,91,91,South Carolina,South,South Atlantic
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,BEAUFORT,SC,816,20,2023,92,92,83,76,85,80,83,82,87,86,South Carolina,South,South Atlantic
420070,PRISMA HEALTH TUOMEY HOSPITAL,SUMTER,SC,699,13,2023,90,89,78,76,84,78,85,81,84,81,South Carolina,South,South Atlantic
420071,SELF REGIONAL HEALTHCARE,GREENWOOD,SC,775,18,2023,91,92,82,74,86,81,87,85,88,87,South Carolina,South,South Atlantic
420072,HAMPTON REGIONAL MEDICAL CENTER,VARNVILLE,SC,87,22,2023,92,89,88,80,86,82,88,92,87,85,South Carolina,South,South Atlantic
420073,LEXINGTON MEDICAL CENTER,WEST COLUMBIA,SC,4512,20,2023,93,92,85,77,86,83,87,86,91,92,South Carolina,South,South Atlantic
420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,GREENVILLE,SC,2337,14,2023,90,90,79,72,84,79,78,80,86,85,South Carolina,South,South Atlantic
420079,TRIDENT MEDICAL CENTER,CHARLESTON,SC,845,15,2023,89,89,78,73,83,78,78,76,84,82,South Carolina,South,South Atlantic
420080,HILTON HEAD REGIONAL MEDICAL CENTER,HILTON HEAD ISLAND,SC,1210,32,2023,87,88,76,69,84,76,74,75,79,78,South Carolina,South,South Atlantic
420082,AIKEN REGIONAL MEDICAL CENTER,AIKEN,SC,611,17,2023,89,91,77,72,81,78,83,83,84,82,South Carolina,South,South Atlantic
420085,GRAND STRAND REGIONAL MEDICAL CENTER,MYRTLE BEACH,SC,472,24,2023,88,89,79,73,82,78,81,80,84,82,South Carolina,South,South Atlantic
420086,PRISMA HEALTH BAPTIST,COLUMBIA,SC,892,11,2023,90,90,79,73,82,79,83,86,86,84,South Carolina,South,South Atlantic
420087,ROPER HOSPITAL,CHARLESTON,SC,1462,26,2023,93,93,86,81,88,84,79,86,90,91,South Carolina,South,South Atlantic
420089,EAST COOPER MEDICAL CENTER,MOUNT PLEASANT,SC,921,22,2023,92,92,86,77,86,83,82,89,90,90,South Carolina,South,South Atlantic
420091,MUSC HEALTH FLORENCE MEDICAL CENTER,FLORENCE,SC,471,14,2023,89,88,81,73,83,79,84,82,88,88,South Carolina,South,South Atlantic
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,MURRELLS INLET,SC,478,28,2023,90,91,83,74,86,80,77,79,86,85,South Carolina,South,South Atlantic
420101,COASTAL CAROLINA HOSPITAL,HARDEEVILLE,SC,499,20,2023,90,90,82,72,85,77,75,80,83,82,South Carolina,South,South Atlantic
420102,PRISMA HEALTH  PATEWOOD HOSPITAL,GREENVILLE,SC,396,12,2023,91,92,82,75,88,83,87,87,91,92,South Carolina,South,South Atlantic
420103,PELHAM MEDICAL CENTER,GREER,SC,477,28,2023,93,93,86,78,87,84,91,90,93,93,South Carolina,South,South Atlantic
420104,MOUNT PLEASANT HOSPITAL,MOUNT PLEASANT,SC,378,27,2023,93,93,84,80,90,84,83,88,91,91,South Carolina,South,South Atlantic
420105,MCLEOD LORIS  HOSPITAL,LORIS,SC,1102,27,2023,91,91,83,76,86,81,85,85,89,89,South Carolina,South,South Atlantic
420106,PRISMA HEALTH BAPTIST PARKRIDGE,COLUMBIA,SC,635,16,2023,90,91,80,72,85,80,77,87,88,87,South Carolina,South,South Atlantic
420107,MCLEOD HEALTH CHERAW,CHERAW,SC,205,17,2023,92,95,83,78,87,82,84,84,88,85,South Carolina,South,South Atlantic
420109,MCLEOD HEALTH CLARENDON,MANNING,SC,218,16,2023,94,94,85,81,88,82,87,89,91,89,South Carolina,South,South Atlantic
420110,ROPER ST FRANCIS HOSPITAL-BERKELEY INC,SUMMERVILLE,SC,399,18,2023,93,93,87,81,87,83,85,87,92,93,South Carolina,South,South Atlantic
42011F,COLUMBIA SC VA MEDICAL CENTER,COLUMBIA,SC,452,25,2023,92,94,86,82,88,83,89,87,90,87,South Carolina,South,South Atlantic
42029F,CHARLESTON VA MEDICAL CENTER,CHARLESTON,SC,422,29,2023,94,94,88,83,88,88,85,86,92,92,South Carolina,South,South Atlantic
421301,ABBEVILLE AREA MEDICAL CENTER,ABBEVILLE,SC,68,25,2023,96,95,93,80,91,87,91,85,89,93,South Carolina,South,South Atlantic
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",WATERTOWN,SD,378,30,2023,92,91,86,79,86,81,85,84,88,85,South Dakota,Midwest,West North Central
430008,BROOKINGS HEALTH SYSTEM,BROOKINGS,SD,338,34,2023,93,93,88,84,89,84,89,86,91,92,South Dakota,Midwest,West North Central
430012,AVERA SACRED HEART HOSPITAL,YANKTON,SD,426,31,2023,92,91,84,78,87,82,87,86,89,87,South Dakota,Midwest,West North Central
430014,AVERA ST LUKES,ABERDEEN,SD,453,34,2023,91,92,84,80,90,82,88,82,88,89,South Dakota,Midwest,West North Central
430015,AVERA ST MARY'S HOSPITAL,PIERRE,SD,265,23,2023,92,92,89,78,86,80,86,85,88,87,South Dakota,Midwest,West North Central
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,SIOUX FALLS,SD,618,29,2023,91,91,85,77,89,82,81,83,90,91,South Dakota,Midwest,West North Central
430027,SANFORD USD MEDICAL CENTER,SIOUX FALLS,SD,332,24,2023,91,89,84,76,86,82,80,80,87,89,South Dakota,Midwest,West North Central
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,FORT MEADE,SD,249,36,2023,93,95,92,89,87,88,93,87,93,94,South Dakota,Midwest,West North Central
430048,MONUMENT HEALTH SPEARFISH HOSPITAL,SPEARFISH,SD,178,16,2023,93,94,90,81,91,85,91,82,90,92,South Dakota,Midwest,West North Central
43005F,SIOUX FALLS VA MEDICAL CENTER,SIOUX FALLS,SD,397,45,2023,95,94,90,86,89,87,91,88,93,93,South Dakota,Midwest,West North Central
430077,MONUMENT HEALTH RAPID CITY HOSPITAL,RAPID CITY,SD,1762,15,2023,88,89,86,74,87,80,84,76,85,85,South Dakota,Midwest,West North Central
430089,DUNES SURGICAL HOSPITAL,DAKOTA DUNES,SD,451,50,2023,95,94,94,87,92,86,91,92,94,94,South Dakota,Midwest,West North Central
430090,SIOUX FALLS SPECIALTY HOSPITAL,SIOUX FALLS,SD,326,60,2023,94,94,94,83,92,87,93,94,93,95,South Dakota,Midwest,West North Central
430091,BLACK HILLS SURGICAL HOSPITAL LLP,RAPID CITY,SD,898,58,2023,96,95,96,86,93,88,93,97,96,96,South Dakota,Midwest,West North Central
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,SIOUX FALLS,SD,614,51,2023,95,93,93,83,91,86,91,88,94,95,South Dakota,Midwest,West North Central
430097,SANFORD MEDICAL CENTER ABERDEEN,ABERDEEN,SD,207,22,2023,90,91,82,76,85,81,80,88,87,88,South Dakota,Midwest,West North Central
430098,PINE RIDGE IHS HOSPITAL,PINE RIDGE,SD,59,5,2023,88,94,80,89,77,74,83,86,81,80,South Dakota,Midwest,West North Central
431300,MADISON REGIONAL HEALTH SYSTEM,MADISON,SD,113,38,2023,91,92,88,77,86,83,88,88,88,88,South Dakota,Midwest,West North Central
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,BRITTON,SD,53,47,2023,96,98,96,86,90,85,86,89,92,97,South Dakota,Midwest,West North Central
431316,COMMUNITY MEMORIAL HOSPITAL,REDFIELD,SD,79,39,2023,95,96,92,82,89,85,95,91,93,95,South Dakota,Midwest,West North Central
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,PHILIP,SD,76,37,2023,94,95,91,86,88,85,95,84,92,96,South Dakota,Midwest,West North Central
431321,MONUMENT HEALTH STURGIS HOSPITAL,STURGIS,SD,76,18,2023,88,83,89,85,88,81,89,85,89,89,South Dakota,Midwest,West North Central
431322,FALL RIVER HOSPITAL - CAH,HOT SPRINGS,SD,78,34,2023,93,93,85,80,83,84,93,86,89,89,South Dakota,Midwest,West North Central
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,MOBRIDGE,SD,69,25,2023,98,95,93,83,88,84,87,88,90,91,South Dakota,Midwest,West North Central
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,MILBANK,SD,79,38,2023,95,93,89,82,85,83,92,94,91,92,South Dakota,Midwest,West North Central
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,PARKSTON,SD,88,35,2023,95,97,94,92,86,87,91,87,92,96,South Dakota,Midwest,West North Central
431335,HURON REGIONAL MEDICAL CENTER,HURON,SD,135,21,2023,92,91,88,75,81,79,82,83,85,82,South Dakota,Midwest,West North Central
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,MILLER,SD,54,46,2023,97,98,96,90,86,88,96,92,92,95,South Dakota,Midwest,West North Central
431338,AVERA GREGORY HOSPITAL,GREGORY,SD,66,36,2023,93,96,90,78,89,85,89,87,90,90,South Dakota,Midwest,West North Central
440001,UNICOI COUNTY  HOSPITAL,ERWIN,TN,83,19,2023,96,94,83,84,88,84,95,92,91,93,Tennessee,South,East South Central
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,JACKSON,TN,1725,18,2023,90,90,82,74,85,79,81,83,86,86,Tennessee,South,East South Central
440003,SUMNER REGIONAL MEDICAL CENTER,GALLATIN,TN,541,17,2023,89,90,78,72,81,78,79,82,84,82,Tennessee,South,East South Central
440006,TRISTAR SKYLINE MEDICAL CENTER,NASHVILLE,TN,539,17,2023,86,87,73,66,82,76,80,80,81,79,Tennessee,South,East South Central
440007,UNITY MEDICAL CENTER,MANCHESTER,TN,147,32,2023,100,100,100,100,100,76,97,98,96,88,Tennessee,South,East South Central
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,LEXINGTON,TN,146,22,2023,95,95,93,84,85,81,90,89,88,86,Tennessee,South,East South Central
440009,CUMBERLAND MEDICAL CENTER,CROSSVILLE,TN,434,24,2023,89,89,80,69,84,79,87,79,84,81,Tennessee,South,East South Central
440010,WAYNE MEDICAL CENTER,WAYNESBORO,TN,97,32,2023,96,96,94,82,87,88,91,93,92,97,Tennessee,South,East South Central
440011,BLOUNT MEMORIAL HOSPITAL,MARYVILLE,TN,1278,30,2023,89,90,82,76,88,81,82,82,86,85,Tennessee,South,East South Central
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,BRISTOL,TN,1101,17,2023,87,88,78,72,84,78,75,78,81,81,Tennessee,South,East South Central
440015,"UNIVERSITY HEALTH SYSTEM, INC",KNOXVILLE,TN,2135,19,2023,90,91,80,77,86,81,85,83,89,89,Tennessee,South,East South Central
440016,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY,HUNTINGDON,TN,125,22,2023,91,89,89,78,85,83,83,85,87,86,Tennessee,South,East South Central
440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,KINGSPORT,TN,1062,20,2023,88,89,77,72,86,78,80,79,82,81,Tennessee,South,East South Central
440018,SYCAMORE SHOALS HOSPITAL,ELIZABETHTON,TN,421,18,2023,89,90,81,73,82,80,83,85,85,82,Tennessee,South,East South Central
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,PULASKI,TN,155,16,2023,92,92,86,74,84,81,87,81,87,83,Tennessee,South,East South Central
440029,WILLIAMSON MEDICAL CENTER,FRANKLIN,TN,626,26,2023,91,92,82,73,81,81,81,83,87,88,Tennessee,South,East South Central
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,MORRISTOWN,TN,589,18,2023,90,90,84,75,85,80,84,82,84,83,Tennessee,South,East South Central
440031,ROANE MEDICAL CENTER,HARRIMAN,TN,416,20,2023,92,93,83,76,85,81,85,89,88,88,Tennessee,South,East South Central
440033,LAFOLLETTE MEDICAL CENTER,LA FOLLETTE,TN,158,15,2023,91,90,84,79,87,78,88,81,84,79,Tennessee,South,East South Central
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,OAK RIDGE,TN,895,22,2023,91,93,84,76,86,82,89,85,89,88,Tennessee,South,East South Central
440035,TENNOVA HEALTHCARE-CLARKSVILLE,CLARKSVILLE,TN,874,15,2023,87,87,77,68,80,76,77,78,79,74,Tennessee,South,East South Central
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,NASHVILLE,TN,4062,18,2023,92,92,84,77,87,83,78,80,89,91,Tennessee,South,East South Central
440046,TRISTAR HORIZON MEDICAL CENTER,DICKSON,TN,405,18,2023,88,88,82,74,79,79,86,84,85,85,Tennessee,South,East South Central
440048,BAPTIST MEMORIAL HOSPITAL,MEMPHIS,TN,1226,14,2023,89,90,79,69,83,79,81,84,85,85,Tennessee,South,East South Central
440049,METHODIST HOSPITALS OF MEMPHIS,MEMPHIS,TN,2673,14,2023,90,91,79,73,81,79,81,85,87,86,Tennessee,South,East South Central
440050,GREENEVILLE COMMUNITY HOSPITAL,GREENEVILLE,TN,478,18,2023,87,88,82,71,85,78,79,78,81,78,Tennessee,South,East South Central
440053,SAINT THOMAS RUTHERFORD HOSPITAL,MURFREESBORO,TN,1503,35,2023,89,89,82,73,85,80,86,82,87,87,Tennessee,South,East South Central
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,JEFFERSON CITY,TN,328,21,2023,88,86,78,70,83,77,81,85,82,80,Tennessee,South,East South Central
440057,CLAIBORNE MEDICAL CENTER,TAZEWELL,TN,146,24,2023,96,95,92,85,86,83,96,82,91,89,Tennessee,South,East South Central
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,WINCHESTER,TN,374,16,2023,91,91,83,74,86,80,88,85,86,83,Tennessee,South,East South Central
440059,COOKEVILLE REGIONAL MEDICAL CENTER,COOKEVILLE,TN,1151,21,2023,91,90,83,72,84,80,81,84,87,87,Tennessee,South,East South Central
440060,WEST TENNESSEE HEALTHCARE MILAN HOSPITAL,MILAN,TN,86,27,2023,97,98,93,80,86,85,95,94,93,96,Tennessee,South,East South Central
440061,VOLUNTEER COMMUNITY HOSPITAL,MARTIN,TN,96,15,2023,91,92,86,78,84,81,87,85,87,82,Tennessee,South,East South Central
440063,JOHNSON CITY MEDICAL CENTER,JOHNSON CITY,TN,1068,18,2023,89,87,81,72,82,77,77,77,80,79,Tennessee,South,East South Central
440065,TRISTAR NORTHCREST MEDICAL CENTER,SPRINGFIELD,TN,326,18,2023,88,89,78,67,83,77,83,78,82,79,Tennessee,South,East South Central
440068,STARR REGIONAL MEDICAL CENTER ATHENS,ATHENS,TN,304,18,2023,93,94,88,76,83,79,90,90,89,87,Tennessee,South,East South Central
440072,DYERSBURG REGIONAL MEDICAL CENTER,DYERSBURG,TN,295,17,2023,90,92,85,80,83,81,85,84,85,82,Tennessee,South,East South Central
440073,MAURY REGIONAL HOSPITAL,COLUMBIA,TN,395,20,2023,93,93,85,81,89,83,86,84,90,90,Tennessee,South,East South Central
440081,LECONTE MEDICAL CENTER,SEVIERVILLE,TN,570,18,2023,92,93,85,77,86,82,88,86,89,87,Tennessee,South,East South Central
440082,ASCENSION SAINT THOMAS HOSPITAL,NASHVILLE,TN,4278,40,2023,90,92,83,77,86,81,79,81,88,90,Tennessee,South,East South Central
440084,SWEETWATER HOSPITAL ASSOCIATION,SWEETWATER,TN,292,19,2023,90,91,79,76,84,79,85,84,85,83,Tennessee,South,East South Central
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",CHATTANOOGA,TN,725,25,2023,93,93,84,78,87,82,83,86,91,92,Tennessee,South,East South Central
440102,LINCOLN MEDICAL CENTER,FAYETTEVILLE,TN,90,15,2023,93,92,90,82,87,83,91,89,88,86,Tennessee,South,East South Central
440104,ERLANGER MEDICAL CENTER,CHATTANOOGA,TN,686,17,2023,85,89,77,71,81,77,73,77,81,82,Tennessee,South,East South Central
440109,HARDIN MEDICAL CENTER,SAVANNAH,TN,160,17,2023,91,91,84,73,73,78,80,87,83,83,Tennessee,South,East South Central
440110,FORT LOUDOUN MEDICAL CENTER,LENOIR CITY,TN,401,25,2023,91,91,85,74,86,80,87,79,87,84,Tennessee,South,East South Central
440111,METRO NASHVILLE GENERAL HOSPITAL,NASHVILLE,TN,87,5,2023,86,90,71,71,82,78,87,85,85,85,Tennessee,South,East South Central
440120,PHYSICIANS REGIONAL MEDICAL CENTER,POWELL,TN,1677,22,2023,90,89,82,75,82,79,79,83,85,84,Tennessee,South,East South Central
440125,FORT SANDERS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,976,18,2023,89,90,79,74,83,80,85,80,87,86,Tennessee,South,East South Central
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,UNION CITY,TN,254,15,2023,92,92,86,78,89,82,93,87,89,88,Tennessee,South,East South Central
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,COVINGTON,TN,119,12,2023,96,95,90,86,86,85,88,90,91,90,Tennessee,South,East South Central
440132,HENRY COUNTY MEDICAL CENTER,PARIS,TN,333,22,2023,93,94,87,79,88,83,91,88,89,89,Tennessee,South,East South Central
440137,VANDERBILT BEDFORD HOSPITAL,SHELBYVILLE,TN,150,18,2023,90,90,85,78,86,80,86,88,86,86,Tennessee,South,East South Central
44013F,MEMPHIS VA MEDICAL CENTER,MEMPHIS,TN,484,25,2023,89,90,77,78,82,81,82,81,84,83,Tennessee,South,East South Central
440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,TULLAHOMA,TN,446,19,2023,90,89,82,71,77,77,87,84,85,84,Tennessee,South,East South Central
440148,DEKALB COMMUNITY HOSPITAL,SMITHVILLE,TN,112,35,2023,97,94,93,86,90,84,92,92,92,91,Tennessee,South,East South Central
440150,TRISTAR SUMMIT MEDICAL CENTER,HERMITAGE,TN,461,19,2023,88,88,78,70,81,77,75,83,84,83,Tennessee,South,East South Central
440151,SAINT THOMAS RIVER PARK HOSPITAL,MCMINNVILLE,TN,475,34,2023,92,91,88,80,89,82,90,85,89,87,Tennessee,South,East South Central
440152,REGIONAL ONE HEALTH,MEMPHIS,TN,391,18,2023,85,87,76,72,85,76,76,77,80,79,Tennessee,South,East South Central
440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,NEWPORT,TN,272,15,2023,88,87,78,70,82,80,87,81,84,83,Tennessee,South,East South Central
440156,PARKRIDGE MEDICAL CENTER,CHATTANOOGA,TN,937,15,2023,91,90,82,71,82,79,83,83,88,88,Tennessee,South,East South Central
440161,TRISTAR CENTENNIAL MEDICAL CENTER,NASHVILLE,TN,511,22,2023,92,92,82,76,83,81,82,89,89,90,Tennessee,South,East South Central
44016F,MOUNTAIN HOME VA MEDICAL CENTER,MOUNTAIN HOME,TN,441,40,2023,95,94,92,84,88,86,90,88,94,95,Tennessee,South,East South Central
440173,PARKWEST MEDICAL CENTER,KNOXVILLE,TN,1242,26,2023,89,91,78,73,85,80,82,85,86,87,Tennessee,South,East South Central
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,LAWRENCEBURG,TN,231,19,2023,92,92,84,77,86,82,80,84,85,83,Tennessee,South,East South Central
440176,INDIAN PATH COMMUNITY HOSPITAL,KINGSPORT,TN,400,17,2023,90,91,82,72,83,80,88,83,86,87,Tennessee,South,East South Central
440183,ST FRANCIS HOSPITAL,MEMPHIS,TN,913,13,2023,84,87,70,67,74,73,76,81,78,74,Tennessee,South,East South Central
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,JOHNSON CITY,TN,929,17,2023,91,91,84,77,86,81,77,88,88,89,Tennessee,South,East South Central
440185,TENNOVA HEALTH CARE-CLEVELAND,CLEVELAND,TN,859,17,2023,88,88,78,72,81,75,73,83,81,77,Tennessee,South,East South Central
440187,LIVINGSTON REGIONAL HOSPITAL,LIVINGSTON,TN,215,18,2023,92,94,86,78,87,83,89,84,88,88,Tennessee,South,East South Central
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,NASHVILLE,TN,476,32,2023,90,92,81,79,85,83,82,80,86,86,Tennessee,South,East South Central
440192,SAINT THOMAS HIGHLANDS HOSPITAL,SPARTA,TN,128,41,2023,93,93,93,79,90,85,93,91,91,91,Tennessee,South,East South Central
440193,VANDERBILT WILSON COUNTY HOSPITAL,LEBANON,TN,544,17,2023,89,88,81,68,83,77,79,79,84,84,Tennessee,South,East South Central
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,HENDERSONVILLE,TN,492,18,2023,88,90,78,69,83,79,80,82,85,84,Tennessee,South,East South Central
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,NASHVILLE,TN,407,14,2023,89,92,79,72,85,81,85,86,87,85,Tennessee,South,East South Central
440218,SAINT THOMAS HOSPITAL FOR SPINAL SURGERY,NASHVILLE,TN,326,59,2023,93,93,91,84,89,85,83,92,92,94,Tennessee,South,East South Central
440227,TRISTAR STONECREST MEDICAL CENTER,SMYRNA,TN,432,17,2023,90,92,84,72,86,81,81,85,87,85,Tennessee,South,East South Central
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,BARTLETT,TN,797,16,2023,86,86,78,69,74,75,73,82,79,77,Tennessee,South,East South Central
441303,ASCENSION SAINT THOMAS THREE RIVERS,WAVERLY,TN,55,26,2023,93,92,90,82,91,79,89,82,87,88,Tennessee,South,East South Central
441305,MACON COMMUNITY HOSPITAL,LAFAYETTE,TN,115,25,2023,94,94,91,81,87,83,92,90,89,90,Tennessee,South,East South Central
441307,RIVERVIEW REGIONAL MEDICAL CENTER,CARTHAGE,TN,130,23,2023,97,97,92,80,86,85,85,91,93,91,Tennessee,South,East South Central
441309,MARSHALL MEDICAL CENTER,LEWISBURG,TN,65,35,2023,98,96,92,92,87,88,93,92,91,91,Tennessee,South,East South Central
441310,RHEA MEDICAL CENTER,DAYTON,TN,63,16,2023,87,87,76,84,77,77,86,82,82,77,Tennessee,South,East South Central
450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,EL PASO,TX,508,11,2023,85,87,70,66,76,75,75,78,79,75,Texas,South,West South Central
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,582,21,2023,92,91,85,78,89,82,92,84,91,90,Texas,South,West South Central
450010,UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,546,18,2023,91,90,86,76,86,80,87,85,89,87,Texas,South,West South Central
450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,BRYAN,TX,1767,15,2023,91,90,80,75,83,79,84,84,87,86,Texas,South,West South Central
450015,PARKLAND HEALTH & HOSPITAL SYSTEM,DALLAS,TX,1589,5,2023,88,90,76,72,86,80,87,83,88,88,Texas,South,West South Central
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,GALVESTON,TX,1229,11,2023,89,88,82,74,84,80,89,86,87,86,Texas,South,West South Central
450021,BAYLOR UNIVERSITY MEDICAL CENTER,DALLAS,TX,2350,14,2023,91,91,80,76,87,82,83,82,89,89,Texas,South,West South Central
450023,CITIZENS MEDICAL CENTER,VICTORIA,TX,829,18,2023,91,91,82,75,84,81,87,87,89,90,Texas,South,West South Central
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,2403,27,2023,88,89,81,75,85,77,87,81,86,86,Texas,South,West South Central
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,BROWNSVILLE,TX,434,8,2023,85,83,74,67,80,78,87,76,81,81,Texas,South,West South Central
450029,LAREDO MEDICAL CENTER,LAREDO,TX,498,7,2023,89,89,76,75,79,77,87,82,83,81,Texas,South,West South Central
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,LONGVIEW,TX,548,15,2023,91,89,82,74,82,80,89,84,88,87,Texas,South,West South Central
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,HARLINGEN,TX,780,12,2023,88,87,80,71,77,77,85,80,83,82,Texas,South,West South Central
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,BEAUMONT,TX,439,14,2023,90,90,80,74,83,79,86,82,85,83,Texas,South,West South Central
450035,ST JOSEPH MEDICAL CENTER,HOUSTON,TX,479,7,2023,88,88,77,72,80,77,85,80,83,80,Texas,South,West South Central
